 id_cliente |    nombre    | apellido | total_gastado | puesto 
      110458 | TP3_SB2026TP3_PRODUCTO_010458 | Limpieza   |      4861.00
      110493 | TP3_SB2026TP3_PRODUCTO_010493 | Limpieza   |      1655.00
      110498 | TP3_SB2026TP3_PRODUCTO_010498 | Limpieza   |      1840.00
      110528 | TP3_SB2026TP3_PRODUCTO_010528 | Limpieza   |      2950.00
      110533 | TP3_SB2026TP3_PRODUCTO_010533 | Limpieza   |      3135.00
      110538 | TP3_SB2026TP3_PRODUCTO_010538 | Limpieza   |      3320.00
      110543 | TP3_SB2026TP3_PRODUCTO_010543 | Limpieza   |      3505.00
      110578 | TP3_SB2026TP3_PRODUCTO_010578 | Limpieza   |      4800.00
      110583 | TP3_SB2026TP3_PRODUCTO_010583 | Limpieza   |      4985.00
      110588 | TP3_SB2026TP3_PRODUCTO_010588 | Limpieza   |       669.00
      110593 | TP3_SB2026TP3_PRODUCTO_010593 | Limpieza   |       854.00
      110613 | TP3_SB2026TP3_PRODUCTO_010613 | Limpieza   |      1594.00
      110618 | TP3_SB2026TP3_PRODUCTO_010618 | Limpieza   |      1779.00
      110623 | TP3_SB2026TP3_PRODUCTO_010623 | Limpieza   |      1964.00
      110628 | TP3_SB2026TP3_PRODUCTO_010628 | Limpieza   |      2149.00
      110668 | TP3_SB2026TP3_PRODUCTO_010668 | Limpieza   |      3629.00
      110673 | TP3_SB2026TP3_PRODUCTO_010673 | Limpieza   |      3814.00
      110678 | TP3_SB2026TP3_PRODUCTO_010678 | Limpieza   |      3999.00
      110718 | TP3_SB2026TP3_PRODUCTO_010718 | Limpieza   |       978.00
      110723 | TP3_SB2026TP3_PRODUCTO_010723 | Limpieza   |      1163.00
      110728 | TP3_SB2026TP3_PRODUCTO_010728 | Limpieza   |      1348.00
      110733 | TP3_SB2026TP3_PRODUCTO_010733 | Limpieza   |      1533.00
      110753 | TP3_SB2026TP3_PRODUCTO_010753 | Limpieza   |      2273.00
      110758 | TP3_SB2026TP3_PRODUCTO_010758 | Limpieza   |      2458.00
      110763 | TP3_SB2026TP3_PRODUCTO_010763 | Limpieza   |      2643.00
      110803 | TP3_SB2026TP3_PRODUCTO_010803 | Limpieza   |      4123.00
      110808 | TP3_SB2026TP3_PRODUCTO_010808 | Limpieza   |      4308.00
      110813 | TP3_SB2026TP3_PRODUCTO_010813 | Limpieza   |      4493.00
      110818 | TP3_SB2026TP3_PRODUCTO_010818 | Limpieza   |      4678.00
      110858 | TP3_SB2026TP3_PRODUCTO_010858 | Limpieza   |      1657.00
      110863 | TP3_SB2026TP3_PRODUCTO_010863 | Limpieza   |      1842.00
      110888 | TP3_SB2026TP3_PRODUCTO_010888 | Limpieza   |      2767.00
      110893 | TP3_SB2026TP3_PRODUCTO_010893 | Limpieza   |      2952.00
      110898 | TP3_SB2026TP3_PRODUCTO_010898 | Limpieza   |      3137.00
      110903 | TP3_SB2026TP3_PRODUCTO_010903 | Limpieza   |      3322.00
      110943 | TP3_SB2026TP3_PRODUCTO_010943 | Limpieza   |      4802.00
      110948 | TP3_SB2026TP3_PRODUCTO_010948 | Limpieza   |      4987.00
      110953 | TP3_SB2026TP3_PRODUCTO_010953 | Limpieza   |       671.00
      110973 | TP3_SB2026TP3_PRODUCTO_010973 | Limpieza   |      1411.00
      110978 | TP3_SB2026TP3_PRODUCTO_010978 | Limpieza   |      1596.00
      110983 | TP3_SB2026TP3_PRODUCTO_010983 | Limpieza   |      1781.00
      110988 | TP3_SB2026TP3_PRODUCTO_010988 | Limpieza   |      1966.00
      111003 | TP3_SB2026TP3_PRODUCTO_011003 | Limpieza   |      2521.00
      111028 | TP3_SB2026TP3_PRODUCTO_011028 | Limpieza   |      3446.00
      111033 | TP3_SB2026TP3_PRODUCTO_011033 | Limpieza   |      3631.00
      111038 | TP3_SB2026TP3_PRODUCTO_011038 | Limpieza   |      3816.00
      111058 | TP3_SB2026TP3_PRODUCTO_011058 | Limpieza   |      4556.00
      111083 | TP3_SB2026TP3_PRODUCTO_011083 | Limpieza   |       980.00
      111088 | TP3_SB2026TP3_PRODUCTO_011088 | Limpieza   |      1165.00
      111093 | TP3_SB2026TP3_PRODUCTO_011093 | Limpieza   |      1350.00
      111113 | TP3_SB2026TP3_PRODUCTO_011113 | Limpieza   |      2090.00
      111118 | TP3_SB2026TP3_PRODUCTO_011118 | Limpieza   |      2275.00
      111123 | TP3_SB2026TP3_PRODUCTO_011123 | Limpieza   |      2460.00
      111143 | TP3_SB2026TP3_PRODUCTO_011143 | Limpieza   |      3200.00
      111168 | TP3_SB2026TP3_PRODUCTO_011168 | Limpieza   |      4125.00
      111173 | TP3_SB2026TP3_PRODUCTO_011173 | Limpieza   |      4310.00
      111178 | TP3_SB2026TP3_PRODUCTO_011178 | Limpieza   |      4495.00
      111198 | TP3_SB2026TP3_PRODUCTO_011198 | Limpieza   |       734.00
      111223 | TP3_SB2026TP3_PRODUCTO_011223 | Limpieza   |      1659.00
      111228 | TP3_SB2026TP3_PRODUCTO_011228 | Limpieza   |      1844.00
      111253 | TP3_SB2026TP3_PRODUCTO_011253 | Limpieza   |      2769.00
      111258 | TP3_SB2026TP3_PRODUCTO_011258 | Limpieza   |      2954.00
      111263 | TP3_SB2026TP3_PRODUCTO_011263 | Limpieza   |      3139.00
      111283 | TP3_SB2026TP3_PRODUCTO_011283 | Limpieza   |      3879.00
      111308 | TP3_SB2026TP3_PRODUCTO_011308 | Limpieza   |      4804.00
      111313 | TP3_SB2026TP3_PRODUCTO_011313 | Limpieza   |      4989.00
      111333 | TP3_SB2026TP3_PRODUCTO_011333 | Limpieza   |      1228.00
      111338 | TP3_SB2026TP3_PRODUCTO_011338 | Limpieza   |      1413.00
      111343 | TP3_SB2026TP3_PRODUCTO_011343 | Limpieza   |      1598.00
      111348 | TP3_SB2026TP3_PRODUCTO_011348 | Limpieza   |      1783.00
      111363 | TP3_SB2026TP3_PRODUCTO_011363 | Limpieza   |      2338.00
      111368 | TP3_SB2026TP3_PRODUCTO_011368 | Limpieza   |      2523.00
      111393 | TP3_SB2026TP3_PRODUCTO_011393 | Limpieza   |      3448.00
      111398 | TP3_SB2026TP3_PRODUCTO_011398 | Limpieza   |      3633.00
      111418 | TP3_SB2026TP3_PRODUCTO_011418 | Limpieza   |      4373.00
      111423 | TP3_SB2026TP3_PRODUCTO_011423 | Limpieza   |      4558.00
      111448 | TP3_SB2026TP3_PRODUCTO_011448 | Limpieza   |       982.00
      111453 | TP3_SB2026TP3_PRODUCTO_011453 | Limpieza   |      1167.00
      111473 | TP3_SB2026TP3_PRODUCTO_011473 | Limpieza   |      1907.00
      111478 | TP3_SB2026TP3_PRODUCTO_011478 | Limpieza   |      2092.00
      111483 | TP3_SB2026TP3_PRODUCTO_011483 | Limpieza   |      2277.00
      111503 | TP3_SB2026TP3_PRODUCTO_011503 | Limpieza   |      3017.00
      111508 | TP3_SB2026TP3_PRODUCTO_011508 | Limpieza   |      3202.00
      111533 | TP3_SB2026TP3_PRODUCTO_011533 | Limpieza   |      4127.00
      111538 | TP3_SB2026TP3_PRODUCTO_011538 | Limpieza   |      4312.00
      111558 | TP3_SB2026TP3_PRODUCTO_011558 | Limpieza   |       551.00
      111563 | TP3_SB2026TP3_PRODUCTO_011563 | Limpieza   |       736.00
      111588 | TP3_SB2026TP3_PRODUCTO_011588 | Limpieza   |      1661.00
      111593 | TP3_SB2026TP3_PRODUCTO_011593 | Limpieza   |      1846.00
      111618 | TP3_SB2026TP3_PRODUCTO_011618 | Limpieza   |      2771.00
      111623 | TP3_SB2026TP3_PRODUCTO_011623 | Limpieza   |      2956.00
      111643 | TP3_SB2026TP3_PRODUCTO_011643 | Limpieza   |      3696.00
      111648 | TP3_SB2026TP3_PRODUCTO_011648 | Limpieza   |      3881.00
      111673 | TP3_SB2026TP3_PRODUCTO_011673 | Limpieza   |      4806.00
      111693 | TP3_SB2026TP3_PRODUCTO_011693 | Limpieza   |      1045.00
      111698 | TP3_SB2026TP3_PRODUCTO_011698 | Limpieza   |      1230.00
      111703 | TP3_SB2026TP3_PRODUCTO_011703 | Limpieza   |      1415.00
      111708 | TP3_SB2026TP3_PRODUCTO_011708 | Limpieza   |      1600.00
      111728 | TP3_SB2026TP3_PRODUCTO_011728 | Limpieza   |      2340.00
      111733 | TP3_SB2026TP3_PRODUCTO_011733 | Limpieza   |      2525.00
      111758 | TP3_SB2026TP3_PRODUCTO_011758 | Limpieza   |      3450.00
      111778 | TP3_SB2026TP3_PRODUCTO_011778 | Limpieza   |      4190.00
      111783 | TP3_SB2026TP3_PRODUCTO_011783 | Limpieza   |      4375.00
      111788 | TP3_SB2026TP3_PRODUCTO_011788 | Limpieza   |      4560.00
      111813 | TP3_SB2026TP3_PRODUCTO_011813 | Limpieza   |       984.00
      111833 | TP3_SB2026TP3_PRODUCTO_011833 | Limpieza   |      1724.00
      111838 | TP3_SB2026TP3_PRODUCTO_011838 | Limpieza   |      1909.00
      111843 | TP3_SB2026TP3_PRODUCTO_011843 | Limpieza   |      2094.00
      111863 | TP3_SB2026TP3_PRODUCTO_011863 | Limpieza   |      2834.00
      111868 | TP3_SB2026TP3_PRODUCTO_011868 | Limpieza   |      3019.00
      111873 | TP3_SB2026TP3_PRODUCTO_011873 | Limpieza   |      3204.00
      111898 | TP3_SB2026TP3_PRODUCTO_011898 | Limpieza   |      4129.00
      111918 | TP3_SB2026TP3_PRODUCTO_011918 | Limpieza   |      4869.00
      111923 | TP3_SB2026TP3_PRODUCTO_011923 | Limpieza   |       553.00
      111928 | TP3_SB2026TP3_PRODUCTO_011928 | Limpieza   |       738.00
      111953 | TP3_SB2026TP3_PRODUCTO_011953 | Limpieza   |      1663.00
      111983 | TP3_SB2026TP3_PRODUCTO_011983 | Limpieza   |      2773.00
      112003 | TP3_SB2026TP3_PRODUCTO_012003 | Limpieza   |      3513.00
      112008 | TP3_SB2026TP3_PRODUCTO_012008 | Limpieza   |      3698.00
      112013 | TP3_SB2026TP3_PRODUCTO_012013 | Limpieza   |      3883.00
      112053 | TP3_SB2026TP3_PRODUCTO_012053 | Limpieza   |       862.00
      112058 | TP3_SB2026TP3_PRODUCTO_012058 | Limpieza   |      1047.00
      112063 | TP3_SB2026TP3_PRODUCTO_012063 | Limpieza   |      1232.00
      112068 | TP3_SB2026TP3_PRODUCTO_012068 | Limpieza   |      1417.00
      112088 | TP3_SB2026TP3_PRODUCTO_012088 | Limpieza   |      2157.00
      112093 | TP3_SB2026TP3_PRODUCTO_012093 | Limpieza   |      2342.00
      112098 | TP3_SB2026TP3_PRODUCTO_012098 | Limpieza   |      2527.00
      112138 | TP3_SB2026TP3_PRODUCTO_012138 | Limpieza   |      4007.00
      112143 | TP3_SB2026TP3_PRODUCTO_012143 | Limpieza   |      4192.00
      112148 | TP3_SB2026TP3_PRODUCTO_012148 | Limpieza   |      4377.00
      112153 | TP3_SB2026TP3_PRODUCTO_012153 | Limpieza   |      4562.00
      112193 | TP3_SB2026TP3_PRODUCTO_012193 | Limpieza   |      1541.00
      112198 | TP3_SB2026TP3_PRODUCTO_012198 | Limpieza   |      1726.00
      112203 | TP3_SB2026TP3_PRODUCTO_012203 | Limpieza   |      1911.00
      112223 | TP3_SB2026TP3_PRODUCTO_012223 | Limpieza   |      2651.00
      112228 | TP3_SB2026TP3_PRODUCTO_012228 | Limpieza   |      2836.00
      112233 | TP3_SB2026TP3_PRODUCTO_012233 | Limpieza   |      3021.00
      112238 | TP3_SB2026TP3_PRODUCTO_012238 | Limpieza   |      3206.00
      112278 | TP3_SB2026TP3_PRODUCTO_012278 | Limpieza   |      4686.00
      112283 | TP3_SB2026TP3_PRODUCTO_012283 | Limpieza   |      4871.00
      112288 | TP3_SB2026TP3_PRODUCTO_012288 | Limpieza   |       555.00
      112318 | TP3_SB2026TP3_PRODUCTO_012318 | Limpieza   |      1665.00
      112363 | TP3_SB2026TP3_PRODUCTO_012363 | Limpieza   |      3330.00
      112368 | TP3_SB2026TP3_PRODUCTO_012368 | Limpieza   |      3515.00
      112373 | TP3_SB2026TP3_PRODUCTO_012373 | Limpieza   |      3700.00
      112378 | TP3_SB2026TP3_PRODUCTO_012378 | Limpieza   |      3885.00
      112413 | TP3_SB2026TP3_PRODUCTO_012413 | Limpieza   |       679.00
      112418 | TP3_SB2026TP3_PRODUCTO_012418 | Limpieza   |       864.00
      112423 | TP3_SB2026TP3_PRODUCTO_012423 | Limpieza   |      1049.00
      112428 | TP3_SB2026TP3_PRODUCTO_012428 | Limpieza   |      1234.00
      112448 | TP3_SB2026TP3_PRODUCTO_012448 | Limpieza   |      1974.00
      112453 | TP3_SB2026TP3_PRODUCTO_012453 | Limpieza   |      2159.00
      112458 | TP3_SB2026TP3_PRODUCTO_012458 | Limpieza   |      2344.00
      112463 | TP3_SB2026TP3_PRODUCTO_012463 | Limpieza   |      2529.00
      112498 | TP3_SB2026TP3_PRODUCTO_012498 | Limpieza   |      3824.00
      112503 | TP3_SB2026TP3_PRODUCTO_012503 | Limpieza   |      4009.00
      112508 | TP3_SB2026TP3_PRODUCTO_012508 | Limpieza   |      4194.00
      112513 | TP3_SB2026TP3_PRODUCTO_012513 | Limpieza   |      4379.00
      112518 | TP3_SB2026TP3_PRODUCTO_012518 | Limpieza   |      4564.00
      112553 | TP3_SB2026TP3_PRODUCTO_012553 | Limpieza   |      1358.00
      112558 | TP3_SB2026TP3_PRODUCTO_012558 | Limpieza   |      1543.00
      112563 | TP3_SB2026TP3_PRODUCTO_012563 | Limpieza   |      1728.00
      112583 | TP3_SB2026TP3_PRODUCTO_012583 | Limpieza   |      2468.00
      112588 | TP3_SB2026TP3_PRODUCTO_012588 | Limpieza   |      2653.00
      112593 | TP3_SB2026TP3_PRODUCTO_012593 | Limpieza   |      2838.00
      112598 | TP3_SB2026TP3_PRODUCTO_012598 | Limpieza   |      3023.00
      112603 | TP3_SB2026TP3_PRODUCTO_012603 | Limpieza   |      3208.00
      112638 | TP3_SB2026TP3_PRODUCTO_012638 | Limpieza   |      4503.00
      112643 | TP3_SB2026TP3_PRODUCTO_012643 | Limpieza   |      4688.00
      112648 | TP3_SB2026TP3_PRODUCTO_012648 | Limpieza   |      4873.00
      112688 | TP3_SB2026TP3_PRODUCTO_012688 | Limpieza   |      1852.00
      112723 | TP3_SB2026TP3_PRODUCTO_012723 | Limpieza   |      3147.00
      112728 | TP3_SB2026TP3_PRODUCTO_012728 | Limpieza   |      3332.00
      112733 | TP3_SB2026TP3_PRODUCTO_012733 | Limpieza   |      3517.00
      112738 | TP3_SB2026TP3_PRODUCTO_012738 | Limpieza   |      3702.00
      112743 | TP3_SB2026TP3_PRODUCTO_012743 | Limpieza   |      3887.00
      112773 | TP3_SB2026TP3_PRODUCTO_012773 | Limpieza   |      4997.00
      112778 | TP3_SB2026TP3_PRODUCTO_012778 | Limpieza   |       681.00
      112783 | TP3_SB2026TP3_PRODUCTO_012783 | Limpieza   |       866.00
      112788 | TP3_SB2026TP3_PRODUCTO_012788 | Limpieza   |      1051.00
      112808 | TP3_SB2026TP3_PRODUCTO_012808 | Limpieza   |      1791.00
      112813 | TP3_SB2026TP3_PRODUCTO_012813 | Limpieza   |      1976.00
      112818 | TP3_SB2026TP3_PRODUCTO_012818 | Limpieza   |      2161.00
      112823 | TP3_SB2026TP3_PRODUCTO_012823 | Limpieza   |      2346.00
      112828 | TP3_SB2026TP3_PRODUCTO_012828 | Limpieza   |      2531.00
      112858 | TP3_SB2026TP3_PRODUCTO_012858 | Limpieza   |      3641.00
      112863 | TP3_SB2026TP3_PRODUCTO_012863 | Limpieza   |      3826.00
      112868 | TP3_SB2026TP3_PRODUCTO_012868 | Limpieza   |      4011.00
      112873 | TP3_SB2026TP3_PRODUCTO_012873 | Limpieza   |      4196.00
      112878 | TP3_SB2026TP3_PRODUCTO_012878 | Limpieza   |      4381.00
      112883 | TP3_SB2026TP3_PRODUCTO_012883 | Limpieza   |      4566.00
      112913 | TP3_SB2026TP3_PRODUCTO_012913 | Limpieza   |      1175.00
      112918 | TP3_SB2026TP3_PRODUCTO_012918 | Limpieza   |      1360.00
      112923 | TP3_SB2026TP3_PRODUCTO_012923 | Limpieza   |      1545.00
      112943 | TP3_SB2026TP3_PRODUCTO_012943 | Limpieza   |      2285.00
      112948 | TP3_SB2026TP3_PRODUCTO_012948 | Limpieza   |      2470.00
      112953 | TP3_SB2026TP3_PRODUCTO_012953 | Limpieza   |      2655.00
      112958 | TP3_SB2026TP3_PRODUCTO_012958 | Limpieza   |      2840.00
      112963 | TP3_SB2026TP3_PRODUCTO_012963 | Limpieza   |      3025.00
      112968 | TP3_SB2026TP3_PRODUCTO_012968 | Limpieza   |      3210.00
      112998 | TP3_SB2026TP3_PRODUCTO_012998 | Limpieza   |      4320.00
      113003 | TP3_SB2026TP3_PRODUCTO_013003 | Limpieza   |      4505.00
      113008 | TP3_SB2026TP3_PRODUCTO_013008 | Limpieza   |      4690.00
      113023 | TP3_SB2026TP3_PRODUCTO_013023 | Limpieza   |       744.00
      113048 | TP3_SB2026TP3_PRODUCTO_013048 | Limpieza   |      1669.00
      113053 | TP3_SB2026TP3_PRODUCTO_013053 | Limpieza   |      1854.00
      113083 | TP3_SB2026TP3_PRODUCTO_013083 | Limpieza   |      2964.00
      113088 | TP3_SB2026TP3_PRODUCTO_013088 | Limpieza   |      3149.00
      113093 | TP3_SB2026TP3_PRODUCTO_013093 | Limpieza   |      3334.00
      113098 | TP3_SB2026TP3_PRODUCTO_013098 | Limpieza   |      3519.00
      113103 | TP3_SB2026TP3_PRODUCTO_013103 | Limpieza   |      3704.00
      113108 | TP3_SB2026TP3_PRODUCTO_013108 | Limpieza   |      3889.00
      113133 | TP3_SB2026TP3_PRODUCTO_013133 | Limpieza   |      4814.00
      113138 | TP3_SB2026TP3_PRODUCTO_013138 | Limpieza   |      4999.00
      113143 | TP3_SB2026TP3_PRODUCTO_013143 | Limpieza   |       683.00
      113148 | TP3_SB2026TP3_PRODUCTO_013148 | Limpieza   |       868.00
      113168 | TP3_SB2026TP3_PRODUCTO_013168 | Limpieza   |      1608.00
      113173 | TP3_SB2026TP3_PRODUCTO_013173 | Limpieza   |      1793.00
      113178 | TP3_SB2026TP3_PRODUCTO_013178 | Limpieza   |      1978.00
      113183 | TP3_SB2026TP3_PRODUCTO_013183 | Limpieza   |      2163.00
      113188 | TP3_SB2026TP3_PRODUCTO_013188 | Limpieza   |      2348.00
      113193 | TP3_SB2026TP3_PRODUCTO_013193 | Limpieza   |      2533.00
      113218 | TP3_SB2026TP3_PRODUCTO_013218 | Limpieza   |      3458.00
      113223 | TP3_SB2026TP3_PRODUCTO_013223 | Limpieza   |      3643.00
      113228 | TP3_SB2026TP3_PRODUCTO_013228 | Limpieza   |      3828.00
      113233 | TP3_SB2026TP3_PRODUCTO_013233 | Limpieza   |      4013.00
      113238 | TP3_SB2026TP3_PRODUCTO_013238 | Limpieza   |      4198.00
      113243 | TP3_SB2026TP3_PRODUCTO_013243 | Limpieza   |      4383.00
      113248 | TP3_SB2026TP3_PRODUCTO_013248 | Limpieza   |      4568.00
      113273 | TP3_SB2026TP3_PRODUCTO_013273 | Limpieza   |       992.00
      113278 | TP3_SB2026TP3_PRODUCTO_013278 | Limpieza   |      1177.00
      113283 | TP3_SB2026TP3_PRODUCTO_013283 | Limpieza   |      1362.00
      113303 | TP3_SB2026TP3_PRODUCTO_013303 | Limpieza   |      2102.00
      113308 | TP3_SB2026TP3_PRODUCTO_013308 | Limpieza   |      2287.00
      113313 | TP3_SB2026TP3_PRODUCTO_013313 | Limpieza   |      2472.00
      113318 | TP3_SB2026TP3_PRODUCTO_013318 | Limpieza   |      2657.00
      113323 | TP3_SB2026TP3_PRODUCTO_013323 | Limpieza   |      2842.00
      113328 | TP3_SB2026TP3_PRODUCTO_013328 | Limpieza   |      3027.00
      113333 | TP3_SB2026TP3_PRODUCTO_013333 | Limpieza   |      3212.00
      113358 | TP3_SB2026TP3_PRODUCTO_013358 | Limpieza   |      4137.00
      113363 | TP3_SB2026TP3_PRODUCTO_013363 | Limpieza   |      4322.00
      113368 | TP3_SB2026TP3_PRODUCTO_013368 | Limpieza   |      4507.00
      113383 | TP3_SB2026TP3_PRODUCTO_013383 | Limpieza   |       561.00
      113388 | TP3_SB2026TP3_PRODUCTO_013388 | Limpieza   |       746.00
      113413 | TP3_SB2026TP3_PRODUCTO_013413 | Limpieza   |      1671.00
      113418 | TP3_SB2026TP3_PRODUCTO_013418 | Limpieza   |      1856.00
      113443 | TP3_SB2026TP3_PRODUCTO_013443 | Limpieza   |      2781.00
      113448 | TP3_SB2026TP3_PRODUCTO_013448 | Limpieza   |      2966.00
      113453 | TP3_SB2026TP3_PRODUCTO_013453 | Limpieza   |      3151.00
      113458 | TP3_SB2026TP3_PRODUCTO_013458 | Limpieza   |      3336.00
      113463 | TP3_SB2026TP3_PRODUCTO_013463 | Limpieza   |      3521.00
      113468 | TP3_SB2026TP3_PRODUCTO_013468 | Limpieza   |      3706.00
      113473 | TP3_SB2026TP3_PRODUCTO_013473 | Limpieza   |      3891.00
      113498 | TP3_SB2026TP3_PRODUCTO_013498 | Limpieza   |      4816.00
      113503 | TP3_SB2026TP3_PRODUCTO_013503 | Limpieza   |       500.00
      113508 | TP3_SB2026TP3_PRODUCTO_013508 | Limpieza   |       685.00
      113528 | TP3_SB2026TP3_PRODUCTO_013528 | Limpieza   |      1425.00
      113533 | TP3_SB2026TP3_PRODUCTO_013533 | Limpieza   |      1610.00
      113538 | TP3_SB2026TP3_PRODUCTO_013538 | Limpieza   |      1795.00
      113543 | TP3_SB2026TP3_PRODUCTO_013543 | Limpieza   |      1980.00
      113548 | TP3_SB2026TP3_PRODUCTO_013548 | Limpieza   |      2165.00
      113553 | TP3_SB2026TP3_PRODUCTO_013553 | Limpieza   |      2350.00
      113558 | TP3_SB2026TP3_PRODUCTO_013558 | Limpieza   |      2535.00
      113583 | TP3_SB2026TP3_PRODUCTO_013583 | Limpieza   |      3460.00
      113588 | TP3_SB2026TP3_PRODUCTO_013588 | Limpieza   |      3645.00
      113593 | TP3_SB2026TP3_PRODUCTO_013593 | Limpieza   |      3830.00
      113598 | TP3_SB2026TP3_PRODUCTO_013598 | Limpieza   |      4015.00
      113603 | TP3_SB2026TP3_PRODUCTO_013603 | Limpieza   |      4200.00
      113608 | TP3_SB2026TP3_PRODUCTO_013608 | Limpieza   |      4385.00
      113613 | TP3_SB2026TP3_PRODUCTO_013613 | Limpieza   |      4570.00
      113638 | TP3_SB2026TP3_PRODUCTO_013638 | Limpieza   |       994.00
      113643 | TP3_SB2026TP3_PRODUCTO_013643 | Limpieza   |      1179.00
      113663 | TP3_SB2026TP3_PRODUCTO_013663 | Limpieza   |      1919.00
      113668 | TP3_SB2026TP3_PRODUCTO_013668 | Limpieza   |      2104.00
      113673 | TP3_SB2026TP3_PRODUCTO_013673 | Limpieza   |      2289.00
      113678 | TP3_SB2026TP3_PRODUCTO_013678 | Limpieza   |      2474.00
      113683 | TP3_SB2026TP3_PRODUCTO_013683 | Limpieza   |      2659.00
      113688 | TP3_SB2026TP3_PRODUCTO_013688 | Limpieza   |      2844.00
      113693 | TP3_SB2026TP3_PRODUCTO_013693 | Limpieza   |      3029.00
      113698 | TP3_SB2026TP3_PRODUCTO_013698 | Limpieza   |      3214.00
      113723 | TP3_SB2026TP3_PRODUCTO_013723 | Limpieza   |      4139.00
      113728 | TP3_SB2026TP3_PRODUCTO_013728 | Limpieza   |      4324.00
      113743 | TP3_SB2026TP3_PRODUCTO_013743 | Limpieza   |      4879.00
      113748 | TP3_SB2026TP3_PRODUCTO_013748 | Limpieza   |       563.00
      113753 | TP3_SB2026TP3_PRODUCTO_013753 | Limpieza   |       748.00
      113778 | TP3_SB2026TP3_PRODUCTO_013778 | Limpieza   |      1673.00
      113783 | TP3_SB2026TP3_PRODUCTO_013783 | Limpieza   |      1858.00
      113808 | TP3_SB2026TP3_PRODUCTO_013808 | Limpieza   |      2783.00
      113813 | TP3_SB2026TP3_PRODUCTO_013813 | Limpieza   |      2968.00
      113818 | TP3_SB2026TP3_PRODUCTO_013818 | Limpieza   |      3153.00
      113823 | TP3_SB2026TP3_PRODUCTO_013823 | Limpieza   |      3338.00
      113828 | TP3_SB2026TP3_PRODUCTO_013828 | Limpieza   |      3523.00
      113833 | TP3_SB2026TP3_PRODUCTO_013833 | Limpieza   |      3708.00
      113863 | TP3_SB2026TP3_PRODUCTO_013863 | Limpieza   |      4818.00
      113868 | TP3_SB2026TP3_PRODUCTO_013868 | Limpieza   |       502.00
      113888 | TP3_SB2026TP3_PRODUCTO_013888 | Limpieza   |      1242.00
      113893 | TP3_SB2026TP3_PRODUCTO_013893 | Limpieza   |      1427.00
      113898 | TP3_SB2026TP3_PRODUCTO_013898 | Limpieza   |      1612.00
      113903 | TP3_SB2026TP3_PRODUCTO_013903 | Limpieza   |      1797.00
      113908 | TP3_SB2026TP3_PRODUCTO_013908 | Limpieza   |      1982.00
      113913 | TP3_SB2026TP3_PRODUCTO_013913 | Limpieza   |      2167.00
      113918 | TP3_SB2026TP3_PRODUCTO_013918 | Limpieza   |      2352.00
      113948 | TP3_SB2026TP3_PRODUCTO_013948 | Limpieza   |      3462.00
      113953 | TP3_SB2026TP3_PRODUCTO_013953 | Limpieza   |      3647.00
      113958 | TP3_SB2026TP3_PRODUCTO_013958 | Limpieza   |      3832.00
      113963 | TP3_SB2026TP3_PRODUCTO_013963 | Limpieza   |      4017.00
      113968 | TP3_SB2026TP3_PRODUCTO_013968 | Limpieza   |      4202.00
      113973 | TP3_SB2026TP3_PRODUCTO_013973 | Limpieza   |      4387.00
      114003 | TP3_SB2026TP3_PRODUCTO_014003 | Limpieza   |       996.00
      114023 | TP3_SB2026TP3_PRODUCTO_014023 | Limpieza   |      1736.00
      114028 | TP3_SB2026TP3_PRODUCTO_014028 | Limpieza   |      1921.00
      114033 | TP3_SB2026TP3_PRODUCTO_014033 | Limpieza   |      2106.00
      114038 | TP3_SB2026TP3_PRODUCTO_014038 | Limpieza   |      2291.00
      114043 | TP3_SB2026TP3_PRODUCTO_014043 | Limpieza   |      2476.00
      114048 | TP3_SB2026TP3_PRODUCTO_014048 | Limpieza   |      2661.00
      114053 | TP3_SB2026TP3_PRODUCTO_014053 | Limpieza   |      2846.00
      114058 | TP3_SB2026TP3_PRODUCTO_014058 | Limpieza   |      3031.00
      114088 | TP3_SB2026TP3_PRODUCTO_014088 | Limpieza   |      4141.00
      114108 | TP3_SB2026TP3_PRODUCTO_014108 | Limpieza   |      4881.00
      114113 | TP3_SB2026TP3_PRODUCTO_014113 | Limpieza   |       565.00
      114118 | TP3_SB2026TP3_PRODUCTO_014118 | Limpieza   |       750.00
      114143 | TP3_SB2026TP3_PRODUCTO_014143 | Limpieza   |      1675.00
      114173 | TP3_SB2026TP3_PRODUCTO_014173 | Limpieza   |      2785.00
      114178 | TP3_SB2026TP3_PRODUCTO_014178 | Limpieza   |      2970.00
      114183 | TP3_SB2026TP3_PRODUCTO_014183 | Limpieza   |      3155.00
      114188 | TP3_SB2026TP3_PRODUCTO_014188 | Limpieza   |      3340.00
      114193 | TP3_SB2026TP3_PRODUCTO_014193 | Limpieza   |      3525.00
      114228 | TP3_SB2026TP3_PRODUCTO_014228 | Limpieza   |      4820.00
      114248 | TP3_SB2026TP3_PRODUCTO_014248 | Limpieza   |      1059.00
      114253 | TP3_SB2026TP3_PRODUCTO_014253 | Limpieza   |      1244.00
      114258 | TP3_SB2026TP3_PRODUCTO_014258 | Limpieza   |      1429.00
      114263 | TP3_SB2026TP3_PRODUCTO_014263 | Limpieza   |      1614.00
      114268 | TP3_SB2026TP3_PRODUCTO_014268 | Limpieza   |      1799.00
